#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321AE3681
#Date Time: 2020-09-23 10:21:12.901
#Start: 1000 Hz
#Stop: 1e+06 Hz
#Steps: 151
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.44198 V
#Offset: -0.00025017 V
#Relative: no
#Channel: Channel 2
#Range: 5.4844 V
#Offset: 0.000101632 V
#Relative: yes
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
39810.71705534974,0.06579421357811864,-6.046617620228073,-5.840018750737286
41686.93834703357,0.06720853195521094,-6.048984792999939,-6.236282706220209
43651.58322401662,0.06967669673526652,-6.059173193169612,-6.681618283421166
45708.81896148752,0.06946155834539677,-6.066828724361933,-7.198711913640665
47863.00923226389,0.06718539664172402,-6.079749635124888,-7.82173756396562
50118.72336272725,0.0692784920272098,-6.104048291482052,-8.551222252458317
52480.74602497729,0.07463528562030733,-6.138374061349925,-9.403533471024375
54954.08738576246,0.07672703944752844,-6.188286955321295,-10.45736074853744
57543.99373371573,0.08035743910215644,-6.258975788846826,-11.67141350406433
60255.95860743582,0.08342522249463401,-6.352884385540353,-13.07953773229026
63095.73444801934,0.08164205618091036,-6.468702318346377,-14.66948231176987
66069.34480075965,0.08784031123036615,-6.616271227544975,-16.47621247373053
69183.09709189367,0.08735539880951265,-6.787598275573393,-18.51895202736284
72443.59600749904,0.0916093664951951,-6.989318879874951,-20.74771377538217
75857.75750291845,0.09106171491504612,-7.216827660687185,-23.25877828010923
79432.82347242819,0.08231853385023075,-7.477511500805777,-25.92142941249016
83176.37711026713,0.08952486335027227,-7.766645231810557,-28.97399746633535
87096.35899560807,0.09303389173517751,-8.086636274252198,-32.17899702184774
91201.08393559101,0.09657654173113914,-8.435231857341295,-35.43361937002236
95499.25860214366,0.09342841293196177,-8.798974670902659,-38.60123930972895
100000,0.1023314099730271,-9.174811730210314,-41.65322098089617
104712.85480509,0.1088708130069084,-9.558713515596001,-44.74398188680614
109647.8196143186,0.1089518780796677,-9.954048406696847,-47.52216498583456
114815.3621496883,0.1100857235905594,-10.33894397754167,-50.14771916726128
120226.4434617413,0.1119035898668012,-10.74145624962484,-52.71002452781991
125892.5411794167,0.1098719942376405,-11.13691645476057,-54.95323595301688
131825.6738556408,0.1080224278289135,-11.53606626173875,-57.3857954731337
138038.4264602886,0.1102740537202978,-11.93244784944087,-59.26644365560109
144543.9770745928,0.1112714943801916,-12.33328641318063,-61.27806368974233
151356.1248436209,0.111951348042328,-12.74064251496597,-63.23742441660432
158489.3192461114,0.1129402159677752,-13.14144228223489,-64.96814260737865
165958.6907437561,0.1129597840296705,-13.54279016694754,-66.64477308754866
173780.0828749377,0.09582281995110334,-13.94428888101609,-68.40310366834288
181970.0858609984,0.10786888779645,-14.35257682523083,-69.96230815527639
190546.0717963248,0.1056034617747526,-14.75576623930984,-71.53103615096757
199526.2314968881,0.1030541133663223,-15.15789416522072,-72.98315807380018
208929.613085404,0.1014956668833765,-15.55958123038031,-74.40549029047364
218776.1623949554,0.1000711673827763,-15.98654148980433,-76.02268467139776
229086.7652767773,0.09455936269381124,-16.37582629747157,-77.26324362510343
239883.2919019491,0.0913615103177027,-16.79942264997311,-78.65441312668214
251188.6431509582,0.08281602693440901,-17.21761434577262,-79.94479183270401
263026.7991895382,0.07484655849577451,-17.6155200200897,-81.39995639654207
275422.8703338168,0.07250039478243187,-18.02674364801352,-82.63618696503147
288403.1503126606,0.0719749084768903,-18.43255242205909,-83.90188469560485
301995.1720402017,0.0692652092220228,-18.84789858282659,-85.31405497390348
316227.7660168381,0.06723337258728686,-19.2691631197275,-86.52712732140931
331131.1214825911,0.06130649406221704,-19.68283824413427,-87.9151796496853
346736.8504525318,0.05113994855851737,-20.10719302602395,-89.29486905375828
363078.0547701016,0.04845902328724049,-20.53270072942608,-90.68675581873416
380189.3963205612,0.04393167622302595,-20.97419466590813,-92.10311498280086
398107.1705534974,0.03258272376822324,-21.40200785796786,-93.62071160051931
416869.3834703354,0.0312113874572321,-21.82998699269346,-95.20971379569173
436515.8322401661,0.02495221755154358,-22.29683461748791,-97.70600737018739
457088.1896148753,0.01051220907264458,-22.71562394550399,-98.47740042402015
478630.0923226384,0.01248002374960282,-23.16513135841383,-100.107651292961
501187.2336272725,0.006556022942991083,-23.65883861990283,-102.0068611086869
524807.4602497726,-0.0004822080172259925,-24.10652731736528,-103.9681844754434
549540.8738576247,-0.005728565516663577,-24.5825999225073,-105.7278113357023
575439.9373371572,-0.01192975307775037,-25.07909973930628,-108.0738568937308
602559.5860743577,-0.0200464808438759,-25.58389100162517,-110.1317632832206
630957.3444801935,-0.02451243045350826,-26.09327024231508,-112.4837030607257
660693.4480075958,-0.02874476802739736,-26.46598167774108,-114.9249878756175
691830.9709189367,-0.03470566956811982,-27.16310161590858,-117.6317010945432
724435.9600749903,-0.04139839263929006,-27.71710635462301,-120.3556915759213
758577.5750291838,-0.04536240482201693,-28.27757161482292,-123.3221893440645
794328.2347242817,-0.05245610047307715,-28.83537974524559,-126.5535749599897
831763.7711026714,-0.0568432458126162,-29.43285758674849,-130.1184353125404
870963.5899560807,-0.063414747087073,-29.99038202548945,-133.7438939272717
912010.83935591,-0.06852631497167304,-30.63936819053121,-137.9186636585383
954992.5860214358,-0.07378525812610333,-31.26073381319581,-142.005834295535
1000000,-0.08082089469919759,-31.8622457339811,-147.0392729643829
